filename,Artist,Title,genre
rock.00012.wav, Ani DiFranco, Shy,rock
rock.00013.wav, Ani DiFranco, 32 Flavors,rock
rock.00014.wav, Ani DiFranco, Asking Too Much,rock
rock.00015.wav, Ani DiFranco, Coming Up,rock
rock.00016.wav, Queen, Tie Your Mother Down,rock
rock.00017.wav, Queen, Under Pressure,rock
rock.00018.wav, Queen, Another One Bites the Dust,rock
rock.00019.wav, Queen, I Want To Break Free,rock
rock.00020.wav, Queen, (You're So Square) Baby I Don't Care,rock
rock.00021.wav, Queen, Hello Mary Lou (Goodbye Heart),rock
rock.00022.wav, Queen, Tutti Frutti,rock
rock.00023.wav, Queen, Bohemian rhapsody,rock
rock.00024.wav, Queen, Crazy Little Thing Called Love,rock
rock.00025.wav, Queen, Big spender,rock
rock.00026.wav, Queen, Radio Ga Ga,rock
rock.00027.wav, The Beach Boys, Good Vibrations,rock
rock.00028.wav, The Rolling Stones, Jumpin' Jack Flash,rock
rock.00029.wav, The Rolling Stones, Street Fighting Man,rock
rock.00030.wav, The Rolling Stones, Sympathy for the devil,rock
rock.00031.wav, The Rolling Stones, Honky Tonk Women,rock
rock.00032.wav, Led Zeppelin, All my love,rock
rock.00033.wav, The Rolling Stones, Gimme Shelter,rock
rock.00034.wav, David Bowie, Major Tom,rock
rock.00035.wav, The Rolling Stones, Midnight Rambler,rock
rock.00036.wav, Billy Joel, Movin' Out,rock
rock.00037.wav, The Rolling Stones, Brown Sugar,rock
rock.00038.wav, Guns N' Roses, Knockin' On Heaven's Door,rock
rock.00039.wav, Led Zeppelin, The Song Remains The Same,rock
rock.00040.wav, Led Zeppelin, The Crunge,rock
rock.00041.wav, Led Zeppelin, Dancing Days,rock
rock.00042.wav, Led Zeppelin, D'yer Mak'er,rock
rock.00043.wav, Led Zeppelin, The Ocean,rock
rock.00044.wav, Led Zeppelin, Down By The Seaside,rock
rock.00045.wav, Led Zeppelin, Ten Years Gone,rock
rock.00046.wav, Led Zeppelin, Night Flight,rock
rock.00047.wav, Led Zeppelin, The Wanton Song,rock
rock.00048.wav, Led Zeppelin, Boogie With Stu,rock
rock.00049.wav, Simple Minds, Real Life,rock
rock.00050.wav, Simple Minds, See The Lights,rock
rock.00051.wav, Simple Minds, Let There Be Love,rock
rock.00052.wav, Simple Minds, Woman,rock
rock.00053.wav, Simple Minds, Stand By Love,rock
rock.00054.wav, Simple Minds, Let the Children Speak,rock
rock.00055.wav, Simple Minds, African Skies,rock
rock.00056.wav, Simple Minds, Ghostrider,rock
rock.00057.wav, Sting, If you love somebody set them free,rock
rock.00058.wav, Sting, Russians,rock
rock.00059.wav, Sting, Children's Crusade,rock
rock.00060.wav, Sting, Shadows In The Rain,rock
rock.00061.wav, Sting, We Work The Black Seam,rock
rock.00062.wav, Sting, Consider Me Gone,rock
rock.00063.wav, Sting, Moon Over Bourbon Street,rock
rock.00064.wav, Jethro Tull, Living In The Past,rock
rock.00065.wav, Jethro Tull, Aqualung,rock
rock.00066.wav, Jethro Tull," Too Old To Rock 'N' Roll, Too Young To Die",rock
rock.00067.wav, Jethro Tull, Bungle In The Jungle,rock
rock.00068.wav, Jethro Tull, Sweet Dream,rock
rock.00069.wav, Jethro Tull, Witches Promise,rock
rock.00070.wav, Jethro Tull, Life Is A Long Song,rock
rock.00071.wav, Simply Red, Something Got Me Started,rock
rock.00072.wav, Simply Red, Stars,rock
rock.00073.wav, Simply Red, Thrill Me,rock
rock.00074.wav, Simply Red, Your Mirror,rock
rock.00075.wav, Simply Red, She's Got It Bad,rock
rock.00076.wav, Simply Red, For Your Babies,rock
rock.00077.wav, Simply Red, Freedom,rock
rock.00078.wav, Simply Red, Wonderland,rock
rock.00079.wav, Survivor, High On You,rock
rock.00080.wav, Survivor, Is This Love,rock
rock.00081.wav, Survivor, Poor Man's Son,rock
rock.00082.wav, Survivor, Burning Heart,rock
rock.00083.wav, Survivor, Desparate Dreams,rock
rock.00084.wav, Survivor, How Much Love,rock
rock.00085.wav, Survivor, Man Against The World,rock
rock.00086.wav, Rick Springfield, Jessie's Girl,rock
rock.00087.wav, Neil Young, Rockin' In The Free World,rock
rock.00088.wav, Billy Squier, The Stroke,rock
rock.00089.wav, Bob Seger, Against The Wind,rock
rock.00090.wav, The Tokens, The Lion Sleeps Tonight,rock
rock.00091.wav, The Stone Roses, She Bangs The Drums,rock
rock.00092.wav, The Stone Roses, Elephant Stone,rock
rock.00093.wav, The Stone Roses, Waterfall,rock
rock.00094.wav, The Stone Roses, Don't Stop,rock
rock.00095.wav, The Stone Roses, Bye Bye Bad Man,rock
rock.00096.wav, The Stone Roses, (Song For My) Sugar Spun Sister,rock
rock.00097.wav, The Stone Roses, Made Of Stone,rock
rock.00098.wav, The Stone Roses, Shoot You Down,rock
rock.00099.wav, The Stone Roses, This Is The One,rock
